# channel_height,spacer_porosity,specific_energy_consumption,sh_multiplier,friction_factor_multiplier,LCOW,operating_pressure,water_recovery,n_pv,modules_per_pv,channel_height,spacer_porosity,velocity
8.128000e-04,7.900000e-01,3.873603e+00,1.000000e+00,1.000000e+00,9.985113e-01,8.241511e+06,5.000000e-01,1.800000e+02,6.000000e+00,8.128000e-04,7.900000e-01,2.046643e-01
8.128000e-04,8.100000e-01,3.876563e+00,1.000000e+00,1.000000e+00,9.995849e-01,8.255926e+06,5.000000e-01,1.800000e+02,6.000000e+00,8.128000e-04,8.100000e-01,1.996108e-01
8.128000e-04,8.300000e-01,3.881444e+00,1.000000e+00,1.000000e+00,1.001083e+00,8.273465e+06,5.000000e-01,1.800000e+02,6.000000e+00,8.128000e-04,8.300000e-01,1.948009e-01
8.128000e-04,8.500000e-01,3.888206e+00,1.000000e+00,1.000000e+00,1.003001e+00,8.294166e+06,5.000000e-01,1.800000e+02,6.000000e+00,8.128000e-04,8.500000e-01,1.902174e-01
8.128000e-04,8.700000e-01,3.896852e+00,1.000000e+00,1.000000e+00,1.005345e+00,8.318136e+06,5.000000e-01,1.800000e+02,6.000000e+00,8.128000e-04,8.700000e-01,1.858446e-01
8.128000e-04,8.900000e-01,3.907425e+00,1.000000e+00,1.000000e+00,1.008128e+00,8.345555e+06,5.000000e-01,1.800000e+02,6.000000e+00,8.128000e-04,8.900000e-01,1.816683e-01
8.128000e-04,9.100000e-01,3.920013e+00,1.000000e+00,1.000000e+00,1.011375e+00,8.376687e+06,5.000000e-01,1.800000e+02,6.000000e+00,8.128000e-04,9.100000e-01,1.776756e-01
8.128000e-04,9.300000e-01,3.934757e+00,1.000000e+00,1.000000e+00,1.015124e+00,8.411894e+06,5.000000e-01,1.800000e+02,6.000000e+00,8.128000e-04,9.300000e-01,1.738546e-01
8.128000e-04,9.500000e-01,3.951860e+00,1.000000e+00,1.000000e+00,1.019427e+00,8.451665e+06,5.000000e-01,1.800000e+02,6.000000e+00,8.128000e-04,9.500000e-01,1.701945e-01
8.382000e-04,7.500000e-01,3.911173e+00,1.000000e+00,1.000000e+00,1.006098e+00,8.306110e+06,5.000000e-01,1.800000e+02,6.000000e+00,8.382000e-04,7.500000e-01,2.132279e-01
8.382000e-04,7.700000e-01,3.911220e+00,1.000000e+00,1.000000e+00,1.006542e+00,8.316123e+06,5.000000e-01,1.800000e+02,6.000000e+00,8.382000e-04,7.700000e-01,2.076895e-01
8.382000e-04,7.900000e-01,3.913337e+00,1.000000e+00,1.000000e+00,1.007437e+00,8.329341e+06,5.000000e-01,1.800000e+02,6.000000e+00,8.382000e-04,7.900000e-01,2.024316e-01
8.382000e-04,8.100000e-01,3.917421e+00,1.000000e+00,1.000000e+00,1.008764e+00,8.345698e+06,5.000000e-01,1.800000e+02,6.000000e+00,8.382000e-04,8.100000e-01,1.974333e-01
8.382000e-04,8.300000e-01,3.923407e+00,1.000000e+00,1.000000e+00,1.010513e+00,8.365194e+06,5.000000e-01,1.800000e+02,6.000000e+00,8.382000e-04,8.300000e-01,1.926758e-01
8.382000e-04,8.500000e-01,3.931272e+00,1.000000e+00,1.000000e+00,1.012683e+00,8.387888e+06,5.000000e-01,1.800000e+02,6.000000e+00,8.382000e-04,8.500000e-01,1.881423e-01
8.382000e-04,8.700000e-01,3.941030e+00,1.000000e+00,1.000000e+00,1.015284e+00,8.413912e+06,5.000000e-01,1.800000e+02,6.000000e+00,8.382000e-04,8.700000e-01,1.838172e-01
8.382000e-04,8.900000e-01,3.952739e+00,1.000000e+00,1.000000e+00,1.018330e+00,8.443468e+06,5.000000e-01,1.800000e+02,6.000000e+00,8.382000e-04,8.900000e-01,1.796865e-01
8.382000e-04,9.100000e-01,3.966502e+00,1.000000e+00,1.000000e+00,1.021852e+00,8.476848e+06,5.000000e-01,1.800000e+02,6.000000e+00,8.382000e-04,9.100000e-01,1.757373e-01
8.382000e-04,9.300000e-01,3.982476e+00,1.000000e+00,1.000000e+00,1.025890e+00,8.514448e+06,5.000000e-01,1.800000e+02,6.000000e+00,8.382000e-04,9.300000e-01,1.719580e-01
8.382000e-04,9.500000e-01,4.000884e+00,1.000000e+00,1.000000e+00,1.030501e+00,8.556795e+06,5.000000e-01,1.800000e+02,6.000000e+00,8.382000e-04,9.500000e-01,1.683378e-01
